track_id,name,artists,tempo,energy,danceability,valence,loudness
4iU6EaAmBJGoSvVN3wNmGG,Choose Fight,"Fearless Motivation, R Reed, Pendo46",104.34,0.5666,0.7532,0.2508,-6.48
5rLh5iwwnRln13NHR3e2RE,Good Days,Rob Bailey & The Hustle Standard,144.05,0.7843,0.8104,0.6202,-2.46
3Mww4FDhNRJlJhqzW5tRVW,If It Was Easy,"Fearless Motivation, Pendo46, R Reed",160.61,0.6614,0.3806,0.4722,-5.19
49U84eSXdpLi7ts9ICAleA,Haters and Traitors (Rough as Guts Mix),"Fearless Motivation, Pendo46",168.65,0.6666,0.405,0.6179,-6.72
2zUopZBzvkz9yqIR9YOKhH,RE,"Fearless Motivation, Pendo46, R Reed",155.25,0.8835,0.7018,0.5724,-5.89
337PBZvZK67ySOTudPPyPq,Forge Ahead,"Fearless Motivation, R Reed",155.3,0.3267,0.6075,0.4883,-5.22
2RMo1ARnq9eSnxmFGqGl1C,Blessed,Fearless Motivation,147.51,0.912,0.8319,0.5926,-5.96
2jXFUbuWJzPGbHeBAlBdF2,Get Shit Done,Fearless Motivation,155.45,0.6458,0.6927,0.3024,-9.34
2rnOP8TdTCUQ2W7le9DYfw,Motivation Funk,Masara,119.6,0.5416,0.6715,0.2934,-3.83
2UREu1Y8CO4jXkbvqAtP7g,Monster,Skillet,135.1,0.7264,0.5495,0.5496,-2.27
3aYidIc6HUMrL1tFTmokSZ,Phenomenon,"Unknown Brain, Dax, Hoober, VinDon",150.49,0.5432,0.4595,0.6263,-1.87
2EvfThWZ76cSYf98xGeeJN,KEEP GOING,"Fearless Motivation, R Reed, Pendo46",175.2,0.8406,0.3882,0.5196,-8.76
6nx6ciUrXGZ9bIipBBIaGv,Straight to the Top,Faith and Freedom,127.26,0.7301,0.6377,0.3454,-9.88
06dBzUBULISVMFBeNKbbRA,Even If It Kills Me,Papa Roach,157.43,0.6733,0.5745,0.2577,-4.4
0K5RNbcbNYz3yxk3TUAMQR,I'm the One That Never Gave Up,"Fearless Motivation, Jones 2.0",115.12,0.8088,0.5287,0.3413,-9.16
2D7mOapedCW5bXlzGIT2aj,That Mode,"Fearless Motivation, Frank Bentley, R Reed",109.19,0.8514,0.7034,0.5251,-4.9
3W3Yq52derLrfnU4gROp5B,Passion X Ambition,"Fearless Motivation, Pendo46, R Reed",91.44,0.5434,0.2368,0.6474,-0.47
4iVYgH4vgjfyKUbD5LJiQg,Unpopular,Skillet,141.22,0.654,0.342,0.2596,-4.79
6POhkel5IzdI9iRpAkxyMM,Work Harder,Fearless Motivation,141.67,0.8547,0.6259,0.6092,-4.66
0Z2RTdPKT9bWwSd3pWP2lG,Never Fail Me - RBxHS Version,Rob Bailey & The Hustle Standard,146.84,0.7083,0.5716,0.4223,-0.7
0YFTFpFqHwBn2B3tdkbytU,Little Me,"Fearless Motivation, Pendo46, Alpha",165.64,0.6531,0.2705,0.3856,-4.65
0DwnykLRLMG7bEfPOzq9J3,Find My Way,Faith and Freedom,89.7,0.8401,0.4335,0.4577,-8.72
0we7ShV1o6cPTFjxOADPbC,Outcast,NF,130.01,0.5662,0.5674,0.5258,-7.44
49cMBvaCTZoMsRrz3wxKZ4,Results Don't Lie (Proof is in The Pudding),"Fearless Motivation, R Reed, Pendo46",154.26,0.4718,0.7118,0.6522,-2.55
3dxiWIBVJRlqh9xk144rf4,Breaking the Habit,Linkin Park,155.67,0.8735,0.765,0.8189,-7.4
0LX82kX5rUJ1PTOKybET6m,Showtime,Skillet,140.33,0.7573,0.491,0.7066,0
1ve6FiKnpfXt8vUxhndH7p,IF IT DOESN'T HURT,NOTHING MORE,154.4,0.6208,0.5855,0.4504,-9.27
4DdSlwCdgFWbfZf7zCuE7c,How Bad Do You Want It,"Fearless Motivation, R Reed, Pendo46",116.28,0.8931,0.571,0.5565,-9.97
6KigD0mlF4VGDYiSEzAyYw,Fight Back,NEFFEX,149.72,0.8939,0.6028,0.5254,-7.9
70b5fOz9Ugs1T0xseF7kvN,Elevate,"Fearless Motivation, ZĒL",117.16,0.6657,0.9367,0.6517,-1.67
4kp87A70S6mIQEQqFr4r1j,Beast Unleashed,"Fearless Motivation, Alpha",165.13,0.7218,0.5763,0.2189,-10.86
3fgehc497TFqKH1zBL2YNK,Heavy Is the Crown,Linkin Park,117.53,0.8196,0.546,0.356,-9.27
5qXf4t8JeJ9TJJAakCci5Z,I AM The Storm,"Fearless Motivation, R Reed, Pendo46",142.24,0.6961,0.6289,0.2453,-7.61
5cS0hHTSMbMlrXCHON1pQx,Tap Out (I Won't),Fearless Motivation,138.75,0.725,0.5507,0.5407,-7.83
2T3w7ohdeZNs7noXuIlHrr,Born For Greatness,Papa Roach,133.8,0.648,0.62,0.4621,-7.75
2gjgAWkkeM8u849gkTV9ow,FREEFALL (feat. Chris Daughtry),"NOTHING MORE, Daughtry",175.44,0.7656,0.6551,0.5785,-3.29
6qZC2FEzuWC2IQEaIaF1dz,Don't Ever Call Me Lucky,"Fearless Motivation, R Reed, Pendo46",94.78,0.817,0.6931,0.5033,-6.01
3WIV7gukpFbj7YotPoUVb2,NOW OR NEVER II,"Tkandz, Lil Baby",154.25,0.6186,0.8618,0.4293,-10.94
0FlcmZ13DGRmscCroro9GO,Body,Don Toliver,126.05,0.7041,0.6097,0.6673,-4.76
2FycFFuNMVVYIiIqeldXF5,STOLE YA FLOW,A$AP Rocky,127.73,0.7258,0.685,0.5665,-9.2
2d8JP84HNLKhmd6IYOoupQ,Trap Queen,Fetty Wap,148.19,0.7341,0.5595,0.7331,-2.01
1iuljeYz6ZG3GTJOZZkoer,RGF Island,Fetty Wap,137.8,0.8294,0.2846,0.7453,-4.73
38iBHQloAVZNpKsFVU8aAd,MR RECOUP,"21 Savage, Drake",148.48,0.8016,0.5954,0.7038,-4.52
3h5PyVDtNLCcSrDiYiJm8S,What She Like,Lil Baby,159.43,0.9147,0.5615,0.4839,-1.55
2ZRJRe82aZaVhOKKlbJr4v,Summer Sixteen,Drake,129.95,0.5096,0.5736,0.6463,-6.56
3OTSZ4ymx10oOtzsKOt4oS,Pipe Down (feat. Travis Scott),"Young Thug, Travis Scott",147.91,0.8729,0.7943,0.7421,-5.48
57GsLpRtEtrzcPGPop20rS,What Did I Miss?,Drake,149.28,0.5985,0.3441,0.6529,-4.62
5P03xImM2uFukzoty7NDw7,KICK OUT,Travis Scott,102.3,0.6957,0.6563,0.4561,-10.27
4zXG4SBvsjsW0EN1mjCxaV,No Broke Boys - AVELLO Remix,"Disco Lines, Tinashe, AVELLO",137.42,0.6344,0.5852,0.4363,-4.92
1rQEgtQNsj63xIUzEmKbML,DUMBO,Travis Scott,159.81,0.51,0.6472,0.2913,-6.79
6vOeokRJNZjouabFGDLH1C,Levels,BigXthaPlug,107.08,0.746,0.4361,0.8294,-8.72
7rEUuRanwV9piOwwPKxPIM,south to west,Gunna,139.6,0.7266,0.802,0.4247,-3.4
49zD0wr2S3d0lZPib0K4e1,Fuck Up Some Commas,Future,155.02,0.7353,0.3081,0.2288,0
4VQO1UdVIecQqB49PlANHz,It's Up (feat. Young Thug & 21 Savage),"Drake, Young Thug, 21 Savage",117.92,0.9013,0.74,0.4607,-5.26
1560osUcXrnov6yuOjXvc1,No Face,Drake,126.24,0.7927,0.8703,0.5753,-6.94
2cH8wHImerFokgmhjyhCTU,Huntin’ Wabbitz,J. Cole,140.62,0.7516,0.7106,0.647,-8.05
0XOMoQbYxYPVLxwK4VDmNA,All Of A Sudden,"Lil Baby, Moneybagg Yo",140.15,0.4844,0.6672,0.5777,-9.17
7r6LNJT2LqpLpEyZQJPygt,Patek Water (feat. Offset),"Future, Young Thug, Offset",153.12,0.6338,0.6628,0.4048,0
6BqnF9KSPIgLqO4EG9erJr,Whatever I Want,"Meek Mill, Fivio Foreign",112.55,0.4971,0.723,0.6568,-8.74
7foypmc7KZyU716Yv63BPe,Saint,"Huncho Jack, Travis Scott, Quavo",149.8,0.74,0.535,0.9485,-10.22
46s57QULU02Voy0Kup6UEb,Major Distribution,"Drake, 21 Savage",154.42,0.7807,0.2236,0.2562,-5.67
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",154.41,0.7553,0.914,0.4702,-12.52
1DAibqbopEYULPEtE8WHTE,What Would Pluto Do,Drake,125.66,0.7504,0.603,0.4191,-3.63
7LTCmtMpf3JPfBE8gAl64z,Turn Yo Clic Up (feat. Future),"Quavo, Future",105.73,0.9012,0.5489,0.5843,-4.69
2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),"Pop Smoke, A Boogie Wit da Hoodie",138.9,0.4753,0.8221,0.5677,-4.06
25zlnOAzbVoOzIeXSvQFf1,Got It On Me,Pop Smoke,136.7,0.6989,0.5166,0.2638,-4.44
40mjsnRjCpycdUw3xhS20g,GATTI,"JACKBOYS, Pop Smoke, Travis Scott",143.06,0.6188,0.7021,0.6522,-7.09
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",130.98,0.7077,0.1789,0.2547,-4.92
5BbdKBZO0TH0GhfxUfyhL9,Freestyle,Lil Baby,119.84,0.385,0.4996,0.4353,-8.68
5R9k9x85lAYbamdUoKAJvj,Dior (with Gunna) - Remix,"Pop Smoke, Gunna",125.79,0.9154,0.8944,0.522,-4.75
1t9WgS8FN0534tLBRwbaxO,Whoopty,CJ,182.02,0.8376,0.393,0.3383,-1.77
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",173.76,0.4848,0.3198,0.4899,-4.67
3aQem4jVGdhtg116TmJnHz,What’s Next,Drake,139.37,0.7101,0.7183,0.2376,-7.66
6BbINUfGabVyiNFJpQXn3x,Wicked,Future,157.8,0.617,0.4918,0.1846,-4.43
5W9QCBJ6Em0XWX333YrNhc,Rent Money,Future,166.71,0.8518,0.7247,0.0581,-9.53
6elNeXUhiuHPD9hH5rocQi,Trap Niggas,Future,150.52,0.7846,0.4685,0.5449,-5.24
0nWMTq3fBceV1uZlhFn6of,Oxy (feat. Lil Wayne),"Future, Lil Wayne",149.8,0.6575,0.2605,0.3596,-3.07
06Gyf2pFDVmN5K8XAawG96,No Cap,"Future, Young Thug",147.13,0.5364,0.6612,0.488,-8.56
6ZyGbXhAdXKBDGo0rS2G2R,After That (feat. Lil Wayne),"Future, Lil Wayne",130.77,0.8767,0.4527,0.4798,-1.97
0xUvi7wldroBzaZCengPa5,24 (feat. Lil Baby),"Money Man, Lil Baby",88.51,0.9608,0.6979,0.498,-3.23
1fPnUpoXCpD2NDI4vPVeLw,Stupid Again,Tory Lanez,122.8,0.3592,0.6229,0.4862,-6.34
16q7iofxCkvWBKef4fMKf3,D.N.D.,Tory Lanez,185.41,0.6143,0.4931,0.5967,-11.74
6d4lXOguGldw99xR5YBVyI,Super Freak (feat. Rick Ross),"Tory Lanez, Rick Ross",128.49,0.5917,0.1379,0.3157,-6.32
3SKSXIpgqCD5pqplOwBVau,Shameless (feat. Tyga),"Tory Lanez, Tyga",143.1,0.858,0.6467,0.5372,-6.86
6Ms5qYDy0qK5e0U2aJswWH,Eye of the Tiger,"Bodybangers, Chris van Dutch, Marc Kiss",146.26,0.5257,0.6075,0.2994,-7.87
7mdDd1a4TtNGqDW1lXc14o,Danza Kuduro - Tiësto Remix,"Don Omar, Lucenzo, Tiësto",116.99,0.7741,0.4496,0.5575,-4.38
17NHXI2CJp7KgdcwcDnRx4,Boyz In Paris (with VINAI),"Marnik, Naeleck, VINAI",151.9,0.7783,0.5546,0.4181,-3.3
0wiT3j4jxHulVhFBG8qNlk,All Around The World (La La La),KALUMA,181.41,0.5908,0.5548,0.5177,-4.75
09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",184.55,0.4419,0.4869,0.2717,-8.84
0WaszHB3WX7MrWhTDKJ8w0,Sexy and I Know It,"Chris van Dutch, Charming Horses, Marc Kiss",131.39,0.5225,0.8038,0.5302,-5.54
76UVi3tz2rpTOPtvstIoK2,Get Busy - Odd Mob Club Mix,"Sean Paul, Odd Mob",102.65,0.6867,0.7082,0.3448,-3.84
7uOra32XyDS82JodNLhrto,I'm Good (Blue),"Crystal Rock, Pule, Stephanie Schulte",162.35,0.953,0.5467,0.544,-10.65
02VxvJBePKh9kwmTKEYp8d,Memories,"Hr. Troels, Morty Simmons, Chris van Dutch, Bloodlyne",126.87,0.6106,0.5408,0.7515,-5.18
49JvoRDlGxyf7QGojJfrpN,Don't Stop The Music,"Danny Suko, Chris van Dutch, Schrandy",153.23,0.4556,0.9118,0.8778,-6.54
7MivXlOJSElWcNPSRWMpkc,Forever Young (feat. Ava Max) - CYRIL Remix,"David Guetta, Alphaville, CYRIL, Ava Max",124.55,0.8469,0.8296,0.5074,-5.64
5osKlPBtBF4rC9o7PyCWm1,The Way I Are,Don Diablo,136.97,0.8306,0.7406,0.6535,-8.18
2qlqMa0e422LZyGw1J5for,YEAH,"Dimitri Vegas & Like Mike, W&W, Marnik, Dimitri Vegas",115.35,0.8942,0.5349,0.2058,-2.97
7iKypx9oabz2cH71AocRQh,The Fate of Ophelia,"Crystal Rock, Kilian K",161.53,0.7709,0.6082,0.6481,-4.27
65Iiyhh7rD0vq0bmCPz2YK,Rock My Body (with Sash!) - W&W x R3HAB VIP Remix,"R3HAB, INNA, W&W, Sash!",82.77,0.5603,0.6165,0.3898,-10.54
4KN0HfGR0UwW2u7V8HhpTK,More - Techno Mix,"KALUMA, Austin Christopher",123.41,0.7706,0.7852,0.4869,-2.32
1Wh8Bl29YE6RFBFmKx2mKw,Girls Just Want to Have Fun,"Salvatore Mancuso, Mark Bale, DJ Olde",132.23,0.95,0.8174,0.5935,-4.8
755sDBGeCBpLqTe4dpciIl,L'Italiano,"SAMMY & LESEN, Erik Ray, Iwaro",158.1,0.8179,0.6235,0.4033,-10.78
5OFVzqSeFxGpvDGyHvVeLj,It's Not Right But It's Okay,Mr. Belt & Wezol,164.7,0.6993,0.6998,0.5746,-6.64
1aGXmfXBq4koas7v3277P3,I Follow Rivers,"Tiësto, Oaks",139.73,0.8303,0.7924,0.5516,-6.85
6356Drc7YekC1LQSew1jWm,Alors on danse,"Pulsedriver, Rick Ellback, Chris van Dutch",138.29,0.9368,0.5434,0.6935,-4.39
3gDxLIk7U49aK1h9jIYpzc,Party Rock Anthem,"Chris van Dutch, Bodybangers, Marc Kiss",160.57,0.6479,0.898,0.2309,-5.95
60dp8cZzzypuBfzTqLImbI,I Like,KALUMA,146.79,0.4062,0.2785,0.4437,-11.6
6KZ5q3rHQNVJokPY1EYt9E,Pepas,"3GUNZ, FIFI",140.53,0.5149,0.5032,0.2857,-5.69
1Q9AA6bYXxJBXPxBeQsLf5,Freed From Desire,"WESCALATIE, The Infamous, MORY",154.64,0.611,0.4179,0.3782,-8.84
2A1aS3mwuGuX2yk1bgxOvA,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose",134.58,0.9557,0.5993,0.5873,-9.3
4zN21mbAuaD0WqtmaTZZeP,Ferrari,"James Hype, Miggy Dela Rosa",130.48,0.7827,0.5927,0.6452,-3.65
3NExfLEKNNfhHRbzf6Hlu2,Coming Down,"Rene Rodrigezz, Tommic",161.68,0.5158,0.7058,0.6824,-4.19
6e2OwnkapOwUDfhz6AP9iC,Pump It Up,Endor,116.54,0.6391,0.3571,0.6642,-2.95
3NbgU324iIyBtUPXmDTm8e,Livin' on a Prayer,"Bodybangers, Chris van Dutch",142.88,0.6878,0.6509,0.5626,-11.55
4Cd3ak2pdu73dF8ERTIhMo,Flashdance (What a Feeling),"DJ MNS, Danny Suko",136.29,0.7636,0.1108,0.5196,-7.64
7xFy1kfgGWJWTpx1vSHBLi,It Feels So Good,"Matt Sassari, HUGEL, Sonique",148.04,0.7834,0.6983,0.3668,-6.94
1bJRd2ey6ER7neSxZwYdAG,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose",144.49,0.39,0.7514,0.5056,-0.65
65Ij6O7xwDOJpL6Y5YBsCg,Big Big World 2k25,"Loona, Pazoo, Crystal Rock",115.48,0.7748,0.2523,0.1307,-1.15
5YupjYjnw6BPVRC5khmRj3,Dancing With Your Ghost,"Crystal Rock, Kilian K",147.75,0.6021,0.3919,0.598,-6.23
6Qr4ufjYXdEd0KNFd7sJxx,Let's Go,"Jaden Bojsen, David Guetta, Sami Brielle",86.52,0.7852,0.4946,0.754,-4.83
3eQsZyBNQSOAE5bzLH0JFt,Song 2,"Bodybangers, Chris van Dutch, Nerds At Raves",172.2,0.546,0.6036,0.6082,-6.4
0H67MwVnLTgnfBVaJQUXsu,BLOOD,"CALEB CONLEY, God's Nation",149.48,0.9085,0.7048,0.8685,-10.07
2EsmJl4nB2Na7qDkPFGcLN,No Idols,"Brandon Lake, Skema Boy",133.86,0.9346,0.5319,0.4388,-9.47
2EyFXgzn7dIMubPqJnNdM8,Praise,Imagebearerz,102.28,0.7867,0.6596,0.4575,-6.54
4luW7lSpyXXgojjsXdzqBq,Lord Give Me a Sign,DMX,97.1,0.9123,0.4922,0.4443,-0.87
3HfKlhohNNTLIv2t9uvmzz,FEAR,NF,163.31,0.8501,0.7413,0.5645,-3.91
5ulRjYlYIqhTH8YzSIy0FY,HEAVEN ON THIS EARTH,"Forrest Frank, Torey D'Shaun",145.31,0.5687,0.4239,0.7056,-3.08
3UMrk48HddibQGSFS9Q6T8,Can't Stop Me Now - Gregatron Remix,"Derek Minor, Gregatron",165.68,0.7574,0.4105,0.1841,-9.42
1R4uGKDveYchfqc05n6J3w,MODO DEUS,"God's Nation, RXBØRN",136.97,0.8298,0.2233,0.4392,-6.52
5MTPmRNRnblPndt4JJaL02,GOT A REASON,"KB, nobigdyl.",162.82,0.8203,0.6634,0.2723,-3.6
2WREmPMJGzxuUhwVbohwRh,BE LIKE CHRIST,"Skema Boy, JBthaPreacher",114.46,0.5253,0.4559,0.2605,-4.08
7FaeGVzYLe46BD44NIeDaY,REPENT,"JayXTurbo, CACHI, God's Nation",141.67,0.9872,0.6952,0.4461,-6.09
6sPuOD0AuKxU2Mgx1zcNdt,OVERTIME,"Shepherd, Konata Small, THELEAGUE",73.0,0.4709,0.7045,0.1435,-3.42
2ql4DM7d68fA3j8SKbDCHG,FROM THE BEGINNING,I Am Able,74.83,0.7334,0.8684,0.2719,-2.53
1fPY0u5w5HOskRGf2q3SKe,Stronghold,"AndyG, God's Nation",129.89,0.8446,0.4425,0.6711,-10.42
5C7XBEhFnf3fAvksaWq09R,Oceans,"The Uprising, Aftershock, Roberto Rosso, God's Nation",162.24,0.711,0.6016,0.3741,-7.58
7lZ1nFZ7gNA1as8eTdesnE,THE WORD,"God's Nation, King Jims",141.74,0.7951,0.7683,0.4453,-7.18
6pzWAV0CjM025DvrUSR6uE,Calling My Name,"Brenno, Gui Brazil",174.17,0.9419,0.6494,0.7538,-9.11
32ao3xLlVILz6MFajhiv3d,Shell Shock,"God's Nation, TRTLE, ThreeSXTN",104.66,0.6541,0.4393,0.5384,-0.59
5WTiy53VrVyM6ArUTKsUdF,Second To None,"Tauren Wells, Miles Minnick",161.15,0.6561,0.76,0.6601,-4.4
4fFpffyxIg7ZBM27Rb3X9F,Hear My Prayer - Ruckers Remix,"Ruckers, ANGLER, King Jims",159.47,0.5263,0.6208,0.4256,-8.21
0qyY7LqzGS4hDadhFg6Wde,More Than A Game,Austin Joyce,115.77,0.9357,0.4976,0.8447,-6.02
6Bq5dQNYQfSUzOs0DdRrSt,Turn Up,"Vezzel, Torch",154.24,0.9039,0.6812,0.9279,-2.67
4XoidVLyxvB6xAVhHOGL7h,Fighting With Flesh,Unbroken Reign,157.8,0.8613,0.5263,0.3716,-4.82
6AdfXmzefxJDMTt2WduUhp,ITS HOT,Alex Jean,154.55,0.5012,0.6384,0.4959,-7.46
2lnWfa0R9KZ8147z7ee6Sk,Bora!,"WEARETHEGOOD, Brenno",155.11,0.3105,0.263,0.5074,-8.73
6I4DvArdBbksksttD086fJ,"10,000 Reasons","Aftershock, Roberto Rosso, Leafite",178.88,0.8852,0.6459,0.6728,-5.04
4AfHheJZtQGWpBBhNxYrav,u know u can live 4ever?,"BVSSL7ON, Dom Livez",192.93,0.713,0.5781,0.2188,-6.36
2sMLejMLdX9IwDc1XnIWKL,Back Home,God's Warrior,140.12,0.1961,0.478,0.3274,-7.86
11uhSa3OZqe9kUhb7DEpRl,Spiral,"Tommee Profitt, Sam Tinnesz, Our Last Night",147.32,0.9281,0.4696,0.682,-6.66
2bTseRksJMWi7ZqOBFWEoy,My Everything,Lecrae,97.14,0.6499,0.6746,0.5959,-6.63
0HUt1SaN9kEnmxrvDFpGc3,It Is Finished,"Sean Rodriguez, Disciple",89.57,0.9137,0.6783,0.77,-11.69
18haVW16vJbPvBYOAMSCDI,Bigger Than Me,"Shepherd, Niko Eme, God's Nation, DJ Wade-O, K Diamond",143.8,0.5481,0.6528,0.7191,-6.01
0eFVCzAfOfbK053Kwy2qVO,The Redeemer,"ANIZYZ, BVSSL7ON",177.68,0.581,0.6465,0.3088,-9.28
7eghQwV1VDZrojLH0s3yhK,Pharaoh (Let My People Go),Brandon Lake,96.23,0.7207,0.0763,0.6017,-6.09
0Io2GKfcHvvbA5GyWgIR8b,MULHER DE PROVERBIOS,Marco Tonio,139.38,0.67,0.2981,0.5827,-2.99
4KiyRhocRt1fL2O5ayYHOP,Fear My Roar,Peyton Parrish,157.19,0.7043,0.4476,0.5405,-6.0
48HyHfhq5gUI11xucqR6cE,Attack,Wolves At The Gate,112.58,0.5729,0.6287,0.4361,-5.7
4zftugfFQBGePt5sJFyazz,Only One Name,Jordan Colle,147.26,0.526,0.5614,0.1848,0
6IonbXIqB8PSwizfACJJCQ,not by sight,Stephen Stanley,137.08,0.7046,0.8051,0.2106,-8.13
0dzRdaZhZAlWyhiRAOsYJ8,High Low (Remix),"Alive City, Tryhard Society",139.36,0.8118,0.5436,0.7161,-9.88
1486GTNZyKS12K9NSP1QRj,Take It All Back,"Tauren Wells, Skillet, Davies.",135.85,0.4955,0.7077,0.4104,-5.57
5PBlYfdlNcg3MYV2nAyDBR,There For You,"Lecrae, Fridayy",164.36,0.6403,0.7776,0.474,-6.96
0N8R08onW7h8ghBhns9TqV,Giants,"Roy Tosh, Kurtis Hoppie",170.58,0.5649,0.7736,0.2997,-5.53
68m7heTHm041GR785pWfOS,this far down,Stephen Stanley,159.28,0.651,0.5515,0.3485,-2.12
7vAHgzbllhUALUUIXJGcX6,T B H !,O'Bros,115.58,0.5047,0.5464,0.4129,-4.99
2XOyZaxGR16pxKXmVCdm0j,God Got My Back,"Brenno, K Diamond, Marty, Don Ready",149.79,0.6768,0.5919,0.517,-12.68
2G4GhrBeJmlOZu3hZx7ajL,Can't Stop Me,TobyMac,134.32,0.9556,0.5996,0.4115,-4.92
2sglTkwKcBpufhmTX2X9YZ,SEVENS,Brandon Lake,132.59,0.482,0.3052,0.7304,-5.51
4SkggDzwWNL7kREdTvmGir,NO LONGER SLAVES,Kevi Morse,116.85,0.956,0.8579,0.3161,-0.07
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,123.05,0.3858,0.7013,0.7511,0
4dyx5SzxPPaD8xQIid5Wjj,Young Folks,Peter Bjorn and John,138.3,0.8859,0.5743,0.2679,-3.99
0iTpQYzJnYgh7kIxyq8A2O,Two Weeks,Grizzly Bear,159.6,0.3587,0.7394,0.6172,-6.64
7GtGeeChOx4NS77bqK8SUx,Ready to Run,One Direction,114.8,0.5137,0.5411,0.8004,-4.29
6ibWCCEne6WEqDBAv7BeXv,Clouds,One Direction,148.2,0.8301,0.5834,0.62,-3.05
3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,151.47,0.875,0.7931,0.2729,-5.0
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,149.8,0.9262,0.6305,0.3846,-9.17
2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant,113.9,0.7999,0.664,0.3597,-6.43
0UV5zxRMz6AO4ZwUOZNIKI,Where'd All the Time Go?,Dr. Dog,166.04,0.868,0.3267,0.2485,-3.32
4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Cage The Elephant,148.2,0.8397,0.7338,0.3661,-6.51
5M4yti0QxgqJieUYaEXcpw,Eventually,Tame Impala,156.01,0.8257,0.3905,0.5179,-5.4
1uzWOoJdADfstQuFtQFTUn,Breakfast At Tiffany's,Deep Blue Something,110.2,0.5529,0.8274,0.4074,-8.16
3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,123,0.7507,0.7998,0.5802,-6.84
2ncLdwTd8qzkxiJjlbiOgC,Mr. Rager,Kid Cudi,127.42,0.9048,0.8956,0.6731,-10.14
1V2K6ftpUhL9sLEoceuzoY,She Sets The City On Fire,Gavin DeGraw,179.83,0.8391,0.6802,0.5133,-7.4
4wqzOaLxiCRy2Et8tRyNSX,The Thrill,"Wiz Khalifa, Empire Of The Sun",122.38,0.5404,0.6728,0.4541,-6.59
3G6hD9B2ZHOsgf4WfNu7X1,Team,Lorde,99.9,0.821,0.4845,0.4383,-4.99
3vv9phIu6Y1vX3jcqaGz5Z,Roses,"The Chainsmokers, ROZES",99.9,0.4398,0.8142,0.4631,-5.74
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),"B.o.B, Hayley Williams",186.2,0.6563,0.6388,0.5123,-6.23
1LmN9SSHISbtp9LoaR5ZVJ,Payphone,"Maroon 5, Wiz Khalifa",122.47,0.5675,0.8391,0.3923,-2.34
6OtCIsQZ64Vs1EbzztvAv4,Good Life,OneRepublic,95,0.8303,0.7027,0.2171,-7.01
1oxOiOjsi7plNOZEhoPLPj,Good Grief,Bastille,119.84,0.7262,0.5726,0.547,-4.42
0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),"Macklemore, Skylar Grey",140.15,0.7808,0.784,0.3834,-5.57
2ixsaeFioXJmMgkkbd4uj1,Budapest,George Ezra,128,0.7227,0.7664,0.4461,-8.77
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Nico & Vinz,119.84,0.356,0.6376,0.6238,-10.8
76GlO5H5RT6g7y0gev86Nk,Just like Heaven,The Cure,150.34,0.5563,0.4252,0.5304,-2.85
5FSt6K70gANsecaAtXFVbR,When Will I See You Again,Shakka,181.09,0.5471,0.8065,0.3958,-7.64
2ToW7zhGCrVrLU4fiKj9U1,Cleopatra,The Lumineers,151.44,0.9325,0.6151,0.503,-6.87
6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,Imagine Dragons,99.9,0.5114,0.559,0.5088,-3.89
5L79aNYCTKiZq7vaOElXYj,"Gone, Gone, Gone",Phillip Phillips,118.1,0.6354,0.612,0.6008,-6.82
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,154.3,0.6682,0.7926,0.8122,-10.05
6uvh0In7u1Xn4HgxOfAn8O,Matilda,Harry Styles,95.85,0.9542,0.6641,0.6266,-8.7
5BkGp7FLUUpKgWl29jBK0J,Gloria,The Lumineers,142.59,0.9089,0.746,0.6883,-7.07
6W2VbtvMrDXm5vYeB7amkO,Footloose,Kenny Loggins,174.45,0.2102,0.4018,0.5083,-9.05
2hnMS47jN0etwvFPzYk11f,Santeria,Sublime,181.33,0.8757,0.4463,0.7205,-6.44
4gbVRS8gloEluzf0GzDOFc,Maps,Maroon 5,119.8,0.3969,0.2763,0.5038,-4.34
0mO6oS60RST2sWmN2FKknP,One More Hour,Tame Impala,163.35,0.8199,0.4776,0.5001,-6.24
